ID,kaikei_date,nyuten_date,menu,category,tanka,suuryo,goukei,male,female,unknown
16385,2019/4/14 17:20,2019/4/14 15:03,food28,food,400,1,400,2,0,0
16385,2019/4/14 17:20,2019/4/14 15:03,food150,food,490,1,490,2,0,0
16386,2019/4/14 17:42,2019/4/14 16:20,soft_drink16,soft_drink,150,1,150,1,3,0
16392,2019/4/14 18:55,2019/4/14 15:04,food25,food,490,1,490,1,1,0
16399,2019/4/14 19:37,2019/4/14 18:43,alcohol26,alcohol,500,1,500,0,1,0
16401,2019/4/14 20:01,2019/4/14 18:52,food266,food,480,1,480,2,2,0
16406,2019/4/14 20:18,2019/4/14 18:04,food244,food,180,2,360,2,0,0
16408,2019/4/14 20:30,2019/4/14 19:53,food85,food,600,1,600,1,1,0
16408,2019/4/14 20:30,2019/4/14 19:53,food264,food,490,1,490,1,1,0
16414,2019/4/14 20:50,2019/4/14 19:47,food39,food,600,1,600,1,1,0
16415,2019/4/14 20:52,2019/4/14 20:17,food6,food,390,1,390,2,0,0
16418,2019/4/14 21:02,2019/4/14 19:05,food133,food,500,1,500,2,0,0
16420,2019/4/14 21:07,2019/4/14 18:34,food194,food,530,1,530,2,1,0
16420,2019/4/14 21:07,2019/4/14 18:34,food240,food,180,1,180,2,1,0
16423,2019/4/14 21:18,2019/4/14 19:58,alcohol1,alcohol,500,2,1000,1,1,0
16425,2019/4/14 21:40,2019/4/14 20:34,food50,food,999,1,999,2,2,0
16426,2019/4/14 21:45,2019/4/14 19:46,food216,food,399,3,1197,0,3,0
16427,2019/4/14 21:47,2019/4/14 20:31,food21,food,199,3,597,3,0,0
16428,2019/4/14 21:49,2019/4/14 20:45,food235,food,280,1,280,2,0,0
16430,2019/4/14 21:58,2019/4/14 19:01,food109,food,590,1,590,0,2,0
16431,2019/4/14 22:00,2019/4/14 20:38,alcohol1,alcohol,500,1,500,1,1,0
16431,2019/4/14 22:00,2019/4/14 20:38,food50,food,999,1,999,1,1,0
16435,2019/4/14 22:13,2019/4/14 19:19,food66,food,780,1,780,2,1,0
16439,2019/4/14 22:44,2019/4/14 21:08,food88,food,550,1,550,5,0,0
16444,2019/4/14 23:23,2019/4/14 21:47,food17,food,750,1,750,1,1,0
16444,2019/4/14 23:23,2019/4/14 21:47,food218,food,399,1,399,1,1,0
16444,2019/4/14 23:23,2019/4/14 21:47,food103,food,250,2,500,1,1,0
16445,2019/4/14 23:30,2019/4/14 19:59,food84,food,900,1,900,1,1,0
16447,2019/4/14 23:32,2019/4/14 21:09,food11,food,650,1,650,0,3,0
16447,2019/4/14 23:32,2019/4/14 21:09,food42,food,500,1,500,0,3,0
16450,2019/4/15 0:02,2019/4/14 21:53,food101,food,600,2,1200,8,0,0
16456,2019/4/15 20:02,2019/4/15 19:18,food255,food,180,1,180,1,1,0
16456,2019/4/15 20:02,2019/4/15 19:18,nomiho23,alcohol,500,1,500,1,1,0
16460,2019/4/15 20:08,2019/4/15 17:52,food92,food,490,1,490,1,1,0
16461,2019/4/15 20:38,2019/4/15 19:42,food6,food,390,1,390,1,0,0
16463,2019/4/15 20:43,2019/4/15 18:28,food38,food,590,1,590,0,3,0
16467,2019/4/15 21:01,2019/4/15 20:09,food26,food,780,1,780,1,2,0
16467,2019/4/15 21:01,2019/4/15 20:09,food9,food,520,1,520,1,2,0
16468,2019/4/15 21:12,2019/4/15 19:41,alcohol1,alcohol,500,1,500,1,2,0
16470,2019/4/15 21:23,2019/4/15 19:54,food128,food,490,1,490,2,0,0
16472,2019/4/15 21:29,2019/4/15 20:11,food101,food,600,1,600,1,1,0
16473,2019/4/15 21:32,2019/4/15 19:40,food83,food,690,1,690,1,1,0
16474,2019/4/15 21:37,2019/4/15 20:39,food109,food,590,2,1180,1,1,0
16478,2019/4/15 22:13,2019/4/15 19:35,food235,food,280,2,560,1,3,0
16478,2019/4/15 22:13,2019/4/15 19:35,food18,food,690,1,690,1,3,0
16479,2019/4/15 22:14,2019/4/15 19:02,food218,food,399,1,399,2,0,0
16480,2019/4/15 22:18,2019/4/15 19:46,food194,food,530,1,530,0,2,0
16483,2019/4/15 22:35,2019/4/15 19:59,food256,food,250,2,500,0,2,0
16483,2019/4/15 22:35,2019/4/15 19:59,food109,food,590,1,590,0,2,0
16485,2019/4/15 22:40,2019/4/15 19:34,food1,food,390,1,390,2,0,0
16486,2019/4/15 22:50,2019/4/15 19:37,food113,food,980,1,980,1,1,0
16488,2019/4/15 23:26,2019/4/15 21:23,food78,food,380,1,380,8,0,0
16488,2019/4/15 23:26,2019/4/15 21:23,food88,food,550,1,550,8,0,0
16488,2019/4/15 23:26,2019/4/15 21:23,food113,food,980,1,980,8,0,0
16489,2019/4/15 23:28,2019/4/15 21:22,food88,food,550,1,550,3,3,0
16489,2019/4/15 23:28,2019/4/15 21:22,food6,food,390,2,780,3,3,0
16490,2019/4/15 23:30,2019/4/15 20:49,alcohol1,alcohol,500,2,1000,2,0,0
16490,2019/4/15 23:30,2019/4/15 20:49,nomiho28,alcohol,350,1,350,2,0,0
16491,2019/4/15 23:34,2019/4/15 21:23,food236,food,190,1,190,1,1,0
16491,2019/4/15 23:34,2019/4/15 21:23,food88,food,550,1,550,1,1,0
16493,2019/4/15 23:52,2019/4/15 23:23,nomiho28,alcohol,350,1,350,1,1,0
16494,2019/4/16 0:04,2019/4/15 22:03,alcohol15,alcohol,450,2,900,0,3,0
16503,2019/4/17 20:21,2019/4/17 19:01,soft_drink2,soft_drink,300,1,300,1,1,0
16508,2019/4/17 20:36,2019/4/17 18:55,food263,food,590,2,1180,5,0,0
16513,2019/4/17 20:56,2019/4/17 18:08,food83,food,690,1,690,0,1,0
16515,2019/4/17 21:18,2019/4/17 19:19,food166,food,280,1,280,0,2,0
16517,2019/4/17 21:27,2019/4/17 18:29,alcohol4,alcohol,350,1,350,1,1,0
16518,2019/4/17 21:31,2019/4/17 19:27,food6,food,390,1,390,0,2,0
16518,2019/4/17 21:31,2019/4/17 19:27,food76,food,580,1,580,0,2,0
16519,2019/4/17 21:34,2019/4/17 19:25,food12,food,690,1,690,0,2,0
16520,2019/4/17 21:36,2019/4/17 19:14,food248,food,700,1,700,0,2,0
16526,2019/4/17 21:53,2019/4/17 18:49,food68,food,1700,1,1700,5,0,0
16528,2019/4/17 21:56,2019/4/17 20:11,food1,food,390,1,390,0,5,0
16528,2019/4/17 21:56,2019/4/17 20:11,food35,food,390,1,390,0,5,0
16530,2019/4/17 22:05,2019/4/17 19:10,food6,food,390,2,780,1,1,0
16535,2019/4/17 22:37,2019/4/17 22:04,food128,food,490,1,490,1,0,0
16541,2019/4/17 23:50,2019/4/17 22:20,food109,food,590,1,590,0,2,0
16541,2019/4/17 23:50,2019/4/17 22:20,food83,food,690,1,690,0,2,0
16541,2019/4/17 23:50,2019/4/17 22:20,food216,food,399,1,399,0,2,0
16542,2019/4/17 23:59,2019/4/17 21:27,food197,food,499,1,499,1,5,0
16551,2019/4/18 0:08,2019/4/17 22:27,food9,food,520,1,520,1,2,0
16553,2019/4/18 18:09,2019/4/18 17:28,food221,food,580,1,580,0,2,0
16553,2019/4/18 18:09,2019/4/18 17:28,alcohol1,alcohol,500,1,500,0,2,0
16555,2019/4/18 19:44,2019/4/18 19:07,alcohol1,alcohol,500,1,500,1,0,0
16558,2019/4/18 21:06,2019/4/18 18:47,food167,food,780,1,780,3,0,0
16562,2019/4/18 21:57,2019/4/18 19:37,food196,food,350,1,350,2,1,0
16563,2019/4/18 22:01,2019/4/18 20:03,food17,food,750,1,750,0,2,0
16564,2019/4/18 22:04,2019/4/18 19:55,food92,food,490,1,490,2,0,0
16567,2019/4/18 22:19,2019/4/18 20:24,food84,food,900,1,900,2,0,0
16568,2019/4/18 22:20,2019/4/18 20:28,alcohol1,alcohol,500,1,500,1,1,0
16571,2019/4/18 23:14,2019/4/18 20:24,food84,food,900,1,900,2,0,0
16571,2019/4/18 23:14,2019/4/18 20:24,food262,food,800,1,800,2,0,0
16571,2019/4/18 23:14,2019/4/18 20:24,food133,food,500,1,500,2,0,0
16580,2019/4/19 19:32,2019/4/19 18:29,food50,food,999,1,999,2,0,0
16581,2019/4/19 19:52,2019/4/19 18:18,food199,food,580,1,580,2,0,0
16583,2019/4/19 20:15,2019/4/19 18:51,alcohol6,alcohol,350,1,350,2,0,0
16585,2019/4/19 20:24,2019/4/19 18:10,food40,food,490,1,490,2,1,0
16585,2019/4/19 20:24,2019/4/19 18:10,food88,food,550,1,550,2,1,0
16591,2019/4/19 20:40,2019/4/19 19:50,food141,food,690,1,690,1,1,0
16592,2019/4/19 20:48,2019/4/19 19:51,food250,food,400,1,400,2,0,0
16592,2019/4/19 20:48,2019/4/19 19:51,food214,food,200,2,400,2,0,0
16595,2019/4/19 21:03,2019/4/19 19:11,food44,food,490,1,490,2,0,0
16599,2019/4/19 21:10,2019/4/19 19:54,food88,food,550,1,550,1,1,0
16600,2019/4/19 21:11,2019/4/19 18:37,food9,food,520,1,520,0,2,0
16603,2019/4/19 21:22,2019/4/19 19:16,food260,food,230,2,460,4,0,0
16603,2019/4/19 21:22,2019/4/19 19:16,food240,food,180,1,180,4,0,0
16603,2019/4/19 21:22,2019/4/19 19:16,food243,food,150,1,150,4,0,0
16603,2019/4/19 21:22,2019/4/19 19:16,alcohol21,alcohol,350,3,1050,4,0,0
16603,2019/4/19 21:22,2019/4/19 19:16,nomiho8,alcohol,350,1,350,4,0,0
16604,2019/4/19 21:23,2019/4/19 19:10,food78,food,380,1,380,1,1,0
16605,2019/4/19 21:30,2019/4/19 19:00,food25,food,490,1,490,0,4,0
16605,2019/4/19 21:30,2019/4/19 19:00,food170,food,400,1,400,0,4,0
16608,2019/4/19 21:40,2019/4/19 19:44,food254,food,800,1,800,2,3,0
16608,2019/4/19 21:40,2019/4/19 19:44,nomiho16,alcohol,400,1,400,2,3,0
16612,2019/4/19 22:00,2019/4/19 20:58,alcohol24,alcohol,300,2,600,2,0,0
16612,2019/4/19 22:00,2019/4/19 20:58,food169,food,390,1,390,2,0,0
16613,2019/4/19 22:00,2019/4/19 19:45,food42,food,500,1,500,6,0,0
16613,2019/4/19 22:00,2019/4/19 19:45,food68,food,1700,1,1700,6,0,0
16614,2019/4/19 22:02,2019/4/19 19:44,food245,food,599,1,599,2,0,0
16614,2019/4/19 22:02,2019/4/19 19:44,food249,food,650,1,650,2,0,0
16619,2019/4/19 22:17,2019/4/19 19:35,food161,food,600,1,600,0,2,0
16619,2019/4/19 22:17,2019/4/19 19:35,food232,food,580,1,580,0,2,0
16620,2019/4/19 22:22,2019/4/19 21:59,food133,food,500,2,1000,5,0,0
16621,2019/4/19 22:28,2019/4/19 19:54,food247,food,390,1,390,2,0,0
16621,2019/4/19 22:28,2019/4/19 19:54,food218,food,399,1,399,2,0,0
16626,2019/4/19 22:43,2019/4/19 19:27,food101,food,600,1,600,1,2,0
16627,2019/4/19 22:53,2019/4/19 20:22,food87,food,700,1,700,2,2,0
16627,2019/4/19 22:53,2019/4/19 20:22,food196,food,350,1,350,2,2,0
16627,2019/4/19 22:53,2019/4/19 20:22,food232,food,580,1,580,2,2,0
16627,2019/4/19 22:53,2019/4/19 20:22,nomiho8,alcohol,350,5,1750,2,2,0
16627,2019/4/19 22:53,2019/4/19 20:22,alcohol23,alcohol,450,1,450,2,2,0
16628,2019/4/19 23:02,2019/4/19 21:49,food238,food,180,1,180,1,1,0
16632,2019/4/19 23:17,2019/4/19 20:51,food233,food,1500,1,1500,1,1,0
16636,2019/4/19 23:24,2019/4/19 21:47,food109,food,590,1,590,1,1,0
16637,2019/4/19 23:28,2019/4/19 22:01,food4,food,490,1,490,2,0,0
16640,2019/4/19 23:47,2019/4/19 21:00,food63,food,490,1,490,1,1,0
16640,2019/4/19 23:47,2019/4/19 21:00,food128,food,490,1,490,1,1,0
16641,2019/4/19 23:48,2019/4/19 22:08,food6,food,390,1,390,3,0,0
16643,2019/4/19 23:58,2019/4/19 18:55,soft_drink8,soft_drink,300,1,300,1,0,0
16648,2019/4/20 0:06,2019/4/19 23:18,food71,food,750,1,750,2,0,0
16650,2019/4/20 16:08,2019/4/20 15:48,alcohol34,alcohol,250,2,500,1,1,0
16651,2019/4/20 16:17,2019/4/20 15:35,food4,food,490,1,490,4,0,0
16656,2019/4/20 17:51,2019/4/20 17:00,food88,food,550,1,550,1,2,0
16658,2019/4/20 18:39,2019/4/20 17:52,food6,food,390,1,390,4,0,0
16658,2019/4/20 18:39,2019/4/20 17:52,alcohol30,alcohol,500,1,500,4,0,0
16661,2019/4/20 18:57,2019/4/20 17:50,food153,food,350,1,350,1,1,0
16662,2019/4/20 19:12,2019/4/20 18:22,food167,food,780,1,780,1,1,0
16663,2019/4/20 19:14,2019/4/20 17:01,food63,food,490,1,490,2,0,0
16664,2019/4/20 19:18,2019/4/20 18:35,food12,food,690,1,690,1,1,0
16664,2019/4/20 19:18,2019/4/20 18:35,food221,food,580,1,580,1,1,0
16665,2019/4/20 19:26,2019/4/20 18:22,alcohol7,alcohol,400,3,1200,2,2,0
16665,2019/4/20 19:26,2019/4/20 18:22,alcohol23,alcohol,450,1,450,2,2,0
16669,2019/4/20 19:32,2019/4/20 17:16,food261,food,480,1,480,0,2,0
16670,2019/4/20 19:38,2019/4/20 18:19,food85,food,600,1,600,1,1,0
16674,2019/4/20 20:02,2019/4/20 18:32,food128,food,490,1,490,2,0,0
16675,2019/4/20 20:05,2019/4/20 18:37,food256,food,250,2,500,2,0,0
16676,2019/4/20 20:06,2019/4/20 19:12,alcohol3,alcohol,450,1,450,2,2,0
16677,2019/4/20 20:10,2019/4/20 19:30,alcohol24,alcohol,300,1,300,1,0,0
16678,2019/4/20 20:11,2019/4/20 18:48,food200,food,1460,1,1460,2,1,0
16678,2019/4/20 20:11,2019/4/20 18:48,food87,food,700,2,1400,2,1,0
16678,2019/4/20 20:11,2019/4/20 18:48,alcohol19,alcohol,400,2,800,2,1,0
16680,2019/4/20 20:19,2019/4/20 19:39,alcohol1,alcohol,500,2,1000,0,2,0
16681,2019/4/20 20:22,2019/4/20 18:51,food234,food,800,1,800,3,0,0
16681,2019/4/20 20:22,2019/4/20 18:51,food17,food,750,1,750,3,0,0
16681,2019/4/20 20:22,2019/4/20 18:51,food186,food,390,1,390,3,0,0
16688,2019/4/20 20:50,2019/4/20 17:39,food87,food,700,3,2100,0,2,0
16689,2019/4/20 20:53,2019/4/20 18:26,food218,food,399,1,399,0,2,0
16691,2019/4/20 20:54,2019/4/20 18:36,alcohol1,alcohol,500,2,1000,2,0,0
16692,2019/4/20 20:55,2019/4/20 18:11,food133,food,500,1,500,2,0,0
16692,2019/4/20 20:55,2019/4/20 18:11,food6,food,390,1,390,2,0,0
16694,2019/4/20 21:05,2019/4/20 19:50,food103,food,250,2,500,0,2,0
16695,2019/4/20 21:06,2019/4/20 18:04,food38,food,590,1,590,1,1,0
16695,2019/4/20 21:06,2019/4/20 18:04,food30,food,490,1,490,1,1,0
16697,2019/4/20 21:12,2019/4/20 18:44,food73,food,650,1,650,0,3,0
16701,2019/4/20 21:22,2019/4/20 20:34,alcohol1,alcohol,500,4,2000,1,1,0
16701,2019/4/20 21:22,2019/4/20 20:34,food66,food,780,1,780,1,1,0
16701,2019/4/20 21:22,2019/4/20 20:34,food26,food,780,1,780,1,1,0
16706,2019/4/20 21:33,2019/4/20 20:13,food175,food,590,1,590,4,1,0
16706,2019/4/20 21:33,2019/4/20 20:13,nomiho28,alcohol,350,1,350,4,1,0
16706,2019/4/20 21:33,2019/4/20 20:13,nomiho34,alcohol,500,1,500,4,1,0
16707,2019/4/20 21:38,2019/4/20 18:21,alcohol6,alcohol,350,2,700,2,0,0
16708,2019/4/20 21:42,2019/4/20 20:05,food132,food,390,1,390,2,0,0
16709,2019/4/20 21:43,2019/4/20 19:23,food6,food,390,1,390,0,2,0
16713,2019/4/20 21:47,2019/4/20 19:49,nomiho16,alcohol,400,1,400,0,2,1
16716,2019/4/20 21:49,2019/4/20 20:31,food76,food,580,1,580,1,1,0
16717,2019/4/20 21:50,2019/4/20 19:35,alcohol6,alcohol,350,1,350,2,0,0
16717,2019/4/20 21:50,2019/4/20 19:35,alcohol30,alcohol,500,1,500,2,0,0
16718,2019/4/20 21:52,2019/4/20 20:24,food175,food,590,1,590,0,2,0
16719,2019/4/20 21:53,2019/4/20 20:52,food196,food,350,1,350,9,0,0
16719,2019/4/20 21:53,2019/4/20 20:52,alcohol25,alcohol,450,1,450,9,0,0
16719,2019/4/20 21:53,2019/4/20 20:52,nomiho16,alcohol,400,2,800,9,0,0
16727,2019/4/20 21:58,2019/4/20 19:27,food251,food,750,1,750,0,2,0
16727,2019/4/20 21:58,2019/4/20 19:27,food261,food,480,1,480,0,2,0
16729,2019/4/20 22:06,2019/4/20 19:53,food17,food,750,1,750,1,1,0
16730,2019/4/20 22:06,2019/4/20 20:04,food21,food,199,3,597,0,3,0
16731,2019/4/20 22:07,2019/4/20 19:23,food17,food,750,1,750,0,2,0
16732,2019/4/20 22:07,2019/4/20 21:19,food85,food,600,1,600,2,2,0
16735,2019/4/20 22:11,2019/4/20 20:51,food260,food,230,1,230,0,2,0
16735,2019/4/20 22:11,2019/4/20 20:51,food73,food,650,1,650,0,2,0
16736,2019/4/20 22:14,2019/4/20 19:13,food85,food,600,1,600,0,2,0
16737,2019/4/20 22:18,2019/4/20 21:13,soft_drink6,soft_drink,400,1,400,1,1,0
16738,2019/4/20 22:19,2019/4/20 21:29,alcohol1,alcohol,500,1,500,1,1,0
16738,2019/4/20 22:19,2019/4/20 21:29,nomiho16,alcohol,400,1,400,1,1,0
16738,2019/4/20 22:19,2019/4/20 21:29,food18,food,690,1,690,1,1,0
16742,2019/4/20 22:29,2019/4/20 19:25,food55,food,590,1,590,0,2,0
16742,2019/4/20 22:29,2019/4/20 19:25,food218,food,399,1,399,0,2,0
16746,2019/4/20 22:34,2019/4/20 19:41,food17,food,750,1,750,0,2,0
16746,2019/4/20 22:34,2019/4/20 19:41,food248,food,700,1,700,0,2,0
16746,2019/4/20 22:34,2019/4/20 19:41,food170,food,400,1,400,0,2,0
16750,2019/4/20 22:50,2019/4/20 21:24,food129,food,490,1,490,2,0,0
16750,2019/4/20 22:50,2019/4/20 21:24,food133,food,500,1,500,2,0,0
16751,2019/4/20 22:51,2019/4/20 19:23,alcohol16,alcohol,350,1,350,2,0,0
16751,2019/4/20 22:51,2019/4/20 19:23,soft_drink1,soft_drink,300,1,300,2,0,0
16752,2019/4/20 22:55,2019/4/20 19:35,food245,food,599,1,599,2,2,0
16753,2019/4/20 22:58,2019/4/20 19:50,food150,food,490,1,490,0,2,0
16758,2019/4/20 23:18,2019/4/20 21:13,food55,food,590,1,590,1,2,3
16762,2019/4/20 23:38,2019/4/20 21:02,food83,food,690,1,690,3,0,0
16763,2019/4/20 23:44,2019/4/20 23:03,food199,food,580,1,580,1,1,0
16764,2019/4/20 23:49,2019/4/20 20:59,food126,food,490,1,490,0,2,0
16765,2019/4/20 23:50,2019/4/20 22:42,alcohol19,alcohol,400,1,400,2,2,0
16765,2019/4/20 23:50,2019/4/20 22:42,nomiho23,alcohol,500,1,500,2,2,0
16765,2019/4/20 23:50,2019/4/20 22:42,food101,food,600,1,600,2,2,0
16774,2019/4/21 16:46,2019/4/21 15:36,alcohol34,alcohol,250,1,250,1,0,1
16774,2019/4/21 16:46,2019/4/21 15:36,food235,food,280,1,280,1,0,1
16778,2019/4/21 17:00,2019/4/21 15:24,alcohol34,alcohol,250,2,500,1,0,0
16778,2019/4/21 17:00,2019/4/21 15:24,food66,food,780,1,780,1,0,0
16784,2019/4/21 17:49,2019/4/21 15:52,food243,food,150,2,300,2,0,0
16786,2019/4/21 18:09,2019/4/21 17:29,food197,food,499,1,499,2,0,0
16788,2019/4/21 18:45,2019/4/21 17:36,food218,food,399,1,399,2,2,0
16794,2019/4/21 19:25,2019/4/21 18:41,alcohol1,alcohol,500,1,500,1,0,0
16799,2019/4/21 20:01,2019/4/21 18:54,food42,food,500,1,500,1,1,0
16800,2019/4/21 20:04,2019/4/21 19:07,food194,food,530,1,530,1,1,0
16802,2019/4/21 20:10,2019/4/21 17:14,soft_drink1,soft_drink,300,2,600,1,1,0
16802,2019/4/21 20:10,2019/4/21 17:14,nomiho2,alcohol,450,1,450,1,1,0
16802,2019/4/21 20:10,2019/4/21 17:14,food225,food,550,1,550,1,1,0
16804,2019/4/21 20:22,2019/4/21 18:35,food253,food,490,1,490,0,2,0
16811,2019/4/21 21:07,2019/4/21 17:17,food26,food,780,1,780,0,4,0
16812,2019/4/21 21:09,2019/4/21 19:51,food197,food,499,1,499,1,1,0
16812,2019/4/21 21:09,2019/4/21 19:51,food218,food,399,1,399,1,1,0
16812,2019/4/21 21:09,2019/4/21 19:51,food88,food,550,1,550,1,1,0
16814,2019/4/21 21:18,2019/4/21 18:27,food217,food,500,1,500,2,0,0
16816,2019/4/21 21:29,2019/4/21 19:32,soft_drink2,soft_drink,300,1,300,0,2,0
16817,2019/4/21 21:42,2019/4/21 20:52,food141,food,690,1,690,0,2,0
16818,2019/4/21 22:01,2019/4/21 19:21,food194,food,530,1,530,1,2,0
16820,2019/4/21 22:08,2019/4/21 19:10,food111,food,580,1,580,1,1,0
16822,2019/4/21 22:17,2019/4/21 21:27,food129,food,490,1,490,5,0,0
16822,2019/4/21 22:17,2019/4/21 21:27,alcohol23,alcohol,450,1,450,5,0,0
16822,2019/4/21 22:17,2019/4/21 21:27,soft_drink3,soft_drink,400,1,400,5,0,0
16827,2019/4/21 22:52,2019/4/21 19:54,nomiho14,alcohol,500,1,500,0,3,0
16828,2019/4/21 23:00,2019/4/21 22:15,food167,food,780,1,780,1,0,0
16832,2019/4/21 23:33,2019/4/21 21:07,food44,food,490,1,490,1,1,0
16832,2019/4/21 23:33,2019/4/21 21:07,food236,food,190,2,380,1,1,0
16837,2019/4/22 0:05,2019/4/21 19:58,food19,food,750,1,750,0,3,0
16840,2019/4/22 18:39,2019/4/22 17:17,food239,food,350,1,350,1,1,0
16842,2019/4/22 18:50,2019/4/22 17:29,food6,food,390,1,390,1,0,0
16842,2019/4/22 18:50,2019/4/22 17:29,food208,food,190,1,190,1,0,0
16843,2019/4/22 18:54,2019/4/22 18:09,food254,food,800,1,800,1,1,0
16843,2019/4/22 18:54,2019/4/22 18:09,alcohol19,alcohol,400,1,400,1,1,0
16845,2019/4/22 19:22,2019/4/22 16:57,food26,food,780,1,780,3,0,0
16848,2019/4/22 20:01,2019/4/22 18:39,food46,food,480,1,480,1,1,0
16849,2019/4/22 20:02,2019/4/22 19:02,food68,food,1700,1,1700,2,0,0
16852,2019/4/22 20:10,2019/4/22 18:09,food218,food,399,1,399,2,2,0
16859,2019/4/22 20:48,2019/4/22 18:04,food9,food,520,1,520,3,0,0
16861,2019/4/22 20:56,2019/4/22 19:20,alcohol24,alcohol,300,2,600,3,2,0
16862,2019/4/22 21:01,2019/4/22 19:05,food218,food,399,1,399,1,0,0
16862,2019/4/22 21:01,2019/4/22 19:05,food217,food,500,1,500,1,0,0
16864,2019/4/22 21:14,2019/4/22 19:49,food30,food,490,1,490,0,2,0
16874,2019/4/22 22:19,2019/4/22 21:04,food196,food,350,1,350,3,0,0
16876,2019/4/22 22:44,2019/4/22 21:00,food19,food,750,1,750,1,2,0
16879,2019/4/22 23:47,2019/4/22 21:55,food109,food,590,1,590,1,3,0
16879,2019/4/22 23:47,2019/4/22 21:55,food15,food,1950,1,1950,1,3,0
16881,2019/4/22 23:51,2019/4/22 21:30,food68,food,1700,1,1700,0,2,0
16884,2019/4/22 23:56,2019/4/22 22:11,alcohol1,alcohol,500,1,500,1,1,0
16886,2019/4/23 0:05,2019/4/22 22:10,food87,food,700,1,700,1,1,0
16900,2019/4/24 20:39,2019/4/24 18:10,food238,food,180,2,360,2,0,0
16904,2019/4/24 20:46,2019/4/24 19:26,food167,food,780,1,780,1,1,0
16905,2019/4/24 20:47,2019/4/24 19:50,food234,food,800,1,800,1,0,0
16908,2019/4/24 21:11,2019/4/24 19:57,food50,food,999,1,999,2,0,0
16909,2019/4/24 21:14,2019/4/24 18:42,food63,food,490,1,490,3,0,0
16910,2019/4/24 21:17,2019/4/24 19:16,food68,food,1700,1,1700,4,0,0
16910,2019/4/24 21:17,2019/4/24 19:16,food18,food,690,1,690,4,0,0
16910,2019/4/24 21:17,2019/4/24 19:16,food42,food,500,1,500,4,0,0
16911,2019/4/24 21:23,2019/4/24 19:23,food6,food,390,1,390,2,1,0
16911,2019/4/24 21:23,2019/4/24 19:23,food87,food,700,2,1400,2,1,0
16917,2019/4/24 22:16,2019/4/24 19:23,food136,food,390,1,390,2,2,0
16923,2019/4/24 22:58,2019/4/24 21:11,alcohol1,alcohol,500,2,1000,2,0,0
16923,2019/4/24 22:58,2019/4/24 21:11,food83,food,690,1,690,2,0,0
16929,2019/4/25 0:00,2019/4/24 21:46,food233,food,1500,1,1500,3,1,0
16929,2019/4/25 0:00,2019/4/24 21:46,food1,food,390,1,390,3,1,0
16929,2019/4/25 0:00,2019/4/24 21:46,food42,food,500,1,500,3,1,0
16935,2019/4/25 19:05,2019/4/25 18:19,food21,food,199,1,199,1,0,0
16935,2019/4/25 19:05,2019/4/25 18:19,food40,food,490,1,490,1,0,0
16937,2019/4/25 19:35,2019/4/25 18:01,food233,food,1500,1,1500,2,0,0
16940,2019/4/25 20:08,2019/4/25 18:34,food116,food,1050,1,1050,2,0,1
16944,2019/4/25 20:20,2019/4/25 18:11,alcohol1,alcohol,500,3,1500,3,0,0
16944,2019/4/25 20:20,2019/4/25 18:11,food19,food,750,1,750,3,0,0
16945,2019/4/25 20:47,2019/4/25 19:08,food129,food,490,1,490,1,0,0
16946,2019/4/25 20:55,2019/4/25 19:10,food101,food,600,1,600,10,2,0
16946,2019/4/25 20:55,2019/4/25 19:10,food26,food,780,1,780,10,2,0
16946,2019/4/25 20:55,2019/4/25 19:10,food196,food,350,1,350,10,2,0
16947,2019/4/25 20:59,2019/4/25 18:14,food113,food,980,1,980,3,0,0
16947,2019/4/25 20:59,2019/4/25 18:14,food63,food,490,1,490,3,0,0
16948,2019/4/25 21:01,2019/4/25 17:56,alcohol1,alcohol,500,3,1500,0,2,0
16950,2019/4/25 21:20,2019/4/25 20:04,food11,food,650,1,650,2,0,0
16950,2019/4/25 21:20,2019/4/25 20:04,food48,food,800,1,800,2,0,0
16951,2019/4/25 21:37,2019/4/25 19:09,food85,food,600,1,600,4,2,0
16953,2019/4/25 21:45,2019/4/25 19:57,food19,food,750,1,750,2,0,0
16953,2019/4/25 21:45,2019/4/25 19:57,food242,food,200,2,400,2,0,0
16961,2019/4/25 23:45,2019/4/25 22:36,food31,food,300,1,300,0,3,0
16963,2019/4/25 23:49,2019/4/25 20:52,food133,food,500,1,500,1,2,0
16965,2019/4/25 23:52,2019/4/25 21:48,food46,food,480,2,960,0,2,0
16966,2019/4/26 0:07,2019/4/25 22:58,food11,food,650,1,650,2,1,0
16966,2019/4/26 0:07,2019/4/25 22:58,food257,food,2929,1,2929,2,1,0
16973,2019/4/26 18:43,2019/4/26 18:17,food235,food,280,1,280,1,0,0
16973,2019/4/26 18:43,2019/4/26 18:17,food46,food,480,1,480,1,0,0
16978,2019/4/26 19:41,2019/4/26 17:52,food242,food,200,2,400,0,2,0
16981,2019/4/26 20:17,2019/4/26 19:12,food221,food,580,1,580,2,0,0
16991,2019/4/26 20:57,2019/4/26 19:48,food26,food,780,1,780,2,0,0
16991,2019/4/26 20:57,2019/4/26 19:48,food218,food,399,1,399,2,0,0
16991,2019/4/26 20:57,2019/4/26 19:48,food167,food,780,1,780,2,0,0
16991,2019/4/26 20:57,2019/4/26 19:48,food42,food,500,1,500,2,0,0
